abrupt_actuator_changes,actuator_command_changes,comfort_error_max,comfort_error_mean,comfort_error_min,context_counts_json,dominant_climate_context_id,electric_kw_max,electric_kw_mean,electric_kw_min,energy_cost_max,energy_cost_mean,energy_cost_min,first_timestamp,gas_kw_max,gas_kw_mean,gas_kw_min,heating_group_pct_max,heating_group_pct_mean,heating_group_pct_min,heating_ventilation_conflict_penalty_max,heating_ventilation_conflict_penalty_mean,heating_ventilation_conflict_penalty_min,indoor_air_speed_m_s_max,indoor_air_speed_m_s_mean,indoor_air_speed_m_s_min,indoor_rh_pct_max,indoor_rh_pct_mean,indoor_rh_pct_min,indoor_temp_c_max,indoor_temp_c_mean,indoor_temp_c_min,last_timestamp,lct_c_max,lct_c_mean,lct_c_min,learning_elapsed_sec_max,learning_elapsed_sec_mean,learning_elapsed_sec_min,light_on_max,light_on_mean,light_on_min,mpc_score_max,mpc_score_mean,mpc_score_min,oscillation_penalty_max,oscillation_penalty_mean,oscillation_penalty_min,oscillatory_actuator_reversals,outdoor_cloud_okta_max,outdoor_cloud_okta_mean,outdoor_cloud_okta_min,outdoor_rain_mm_day_max,outdoor_rain_mm_day_mean,outdoor_rain_mm_day_min,outdoor_rh_pct_max,outdoor_rh_pct_mean,outdoor_rh_pct_min,outdoor_solar_w_m2_max,outdoor_solar_w_m2_mean,outdoor_solar_w_m2_min,outdoor_temp_c_max,outdoor_temp_c_mean,outdoor_temp_c_min,outdoor_wind_m_s_max,outdoor_wind_m_s_mean,outdoor_wind_m_s_min,period,rl_q_delta_max,rl_q_delta_mean,rl_q_delta_min,rl_td_error_max,rl_td_error_mean,rl_td_error_min,state_estimation_temp_error_c_max,state_estimation_temp_error_c_mean,state_estimation_temp_error_c_min,state_estimation_uncertainty_radius_max,state_estimation_uncertainty_radius_mean,state_estimation_uncertainty_radius_min,steps,switch_penalty_max,switch_penalty_mean,switch_penalty_min,uct_c_max,uct_c_mean,uct_c_min,ventilation_group_pct_max,ventilation_group_pct_mean,ventilation_group_pct_min
2,8,0.00541236842105263,0.004303768274853803,0.004087631578947369,"{""C10"": 288}",C10,4.37063,1.1956723263888926,0.0,268.13063,3.027338993055562,0.0,2016-07-25 00:00:00,263.76,1.8316666666666666,0.0,100.0,0.6944444444444444,0.0,0.75,0.003472222222222222,0.0,0.163964,0.0915197305555555,0.0831964,73.0272,68.65208124999997,61.1684,16.5567,16.135431944444445,16.0533,2016-07-25 23:55:00,-7.75,-8.211805555555555,-8.75,5718.988392114639,5475.794362927477,5233.593142986298,1.0,0.6666666666666666,0.0,16726374149466.238,9334252602722.404,3993733571528.8145,2.0625,0.013237847222222222,0.0,3,2.0,0.34375,0.0,18.0,18.0,18.0,56.8333,31.1875,9.0,772.7407,243.32502256944443,0.0,37.11,28.176006944444445,19.6067,4.13,2.152552083333333,0.46,2016-07-25,0.021631727219922313,0.0001977483252029159,5.0360775216695686e-08,0.2703965902490289,0.00242343334489807,-0.00041257587014809083,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.025434027777777774,0.0,26.25,25.31076388888889,25.0,75.0,0.4340277777777778,0.0
16,20,0.006917105263157893,0.004393451206140351,0.004086315789473688,"{""C02"": 288}",C02,12.124,1.3086475520833374,0.0,265.524,5.887814218749977,0.0,2016-07-26 00:00:00,263.76,3.663333333333333,0.0,100.0,1.3888888888888888,0.0,0.5,0.006727430555555556,0.0,0.204379,0.0991106753472223,0.0907514,77.7676,71.62311041666668,60.0066,17.1173,16.16923159722222,16.0528,2016-07-26 23:55:00,-7.75,-8.216145833333334,-8.75,6207.731667757034,5963.9682402097515,5720.709707021713,1.0,0.6666666666666666,0.0,70199419820917.664,39942397664271.625,16807845351059.34,1.25,0.046875,0.0,9,1.0,0.2951388888888889,0.0,18.0,18.0,18.0,67.8333,43.29340277777778,19.0,746.6667,244.83629652777785,0.0,34.58,25.758420138888873,18.9483,4.23,3.2916145833333306,2.14,2016-07-26,0.05832213347211068,0.0014025311623410272,2.885918914952157e-08,0.7290266684013833,0.017463815406468193,-0.000798783821892024,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.09401041666666668,0.0,26.25,24.993055555555557,24.5,100.0,1.7361111111111112,0.0
8,14,0.0057155263157894765,0.004336524122807016,0.004076315789473683,"{""C02"": 288}",C02,12.124,1.2574995833333373,0.0,266.819,4.462916249999995,0.0,2016-07-27 00:00:00,263.76,2.2895833333333333,0.0,100.0,0.8680555555555556,0.0,0.75,0.006293402777777778,0.0,0.199247,0.09650340451388896,0.0911776,83.3854,72.4012222222222,60.7039,16.6719,16.147599652777785,16.049,2016-07-27 23:55:00,-7.75,-8.223958333333334,-8.75,6699.578063964844,6454.093367084033,6209.480592250824,1.0,0.6666666666666666,0.0,312189427866399.4,166321849674869.8,70541330055400.95,1.5,0.026692708333333332,0.0,6,1.0,0.21875,0.0,18.0,18.0,18.0,71.9167,45.076388888888886,21.0,766.6667,247.67316006944444,0.0,33.29,25.554357638888888,18.47,3.97,2.955520833333333,2.23,2016-07-27,0.031324461084317294,0.0005380147412080613,1.682829198212943e-08,0.3915557635539662,0.0066687619427591655,-0.0002980929053054693,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.057118055555555554,0.0,26.0,24.913194444444443,24.5,100.0,1.1284722222222223,0.0
8,12,0.006584473684210524,0.004276169590643272,0.004061052631578944,"{""C08"": 288}",C08,12.124,1.2788580902777815,0.0,268.13063,3.5684414236111164,0.0,2016-07-28 00:00:00,263.76,1.6027083333333332,0.0,100.0,0.6076388888888888,0.0,0.75,0.006293402777777778,0.0,0.196958,0.09278883506944446,0.0834491,85.3389,73.9049027777777,64.3825,16.9416,16.12473437500001,16.0432,2016-07-28 23:55:00,-7.75,-8.1875,-8.5,7196.971035003662,6951.639287278884,6701.377603530884,1.0,0.6666666666666666,0.0,1241140956881801.0,690876819314148.6,295960142555162.2,2.0625,0.029513888888888888,0.0,5,4.0,0.9097222222222222,0.0,18.0,18.0,18.0,74.0,46.760416666666664,27.0,583.1238,207.31326249999995,0.0,33.32,25.73350694444445,18.29,3.3,2.126788194444446,0.35,2016-07-28,0.07807492176552586,0.012354618104910373,1.351885302736111e-05,0.9759365220690731,0.15443272631137972,0.0001689856628426245,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.05907118055555557,0.0,26.0,24.78559027777778,23.5,100.0,1.3020833333333333,0.0
16,20,0.005834210526315786,0.0042707200292397655,0.0040449999999999965,"{""C02"": 288}",C02,10.36,1.288413263888893,0.0,200.879,5.1807049305555335,0.0,2016-07-29 00:00:00,197.82,3.2054166666666664,0.0,75.0,1.2152777777777777,0.0,0.5,0.006727430555555556,0.0,0.194378,0.09626416597222219,0.0870215,80.8774,73.47600451388894,67.2983,16.717,16.122663888888876,16.0371,2016-07-29 23:55:00,-7.75,-11.92361111111111,-15.0,7680.214829206467,7440.980825033453,7198.5989310741425,1.0,0.6666666666666666,0.0,5278440003074303.0,2895475540309811.5,1246933790749591.5,1.25,0.04210069444444445,0.0,9,2.0,0.7361111111111112,0.0,18.0,9.180416666666739,3.36,73.9167,50.06944444444444,28.0,714.7851,223.94514756944463,0.0,31.1,23.81213541666667,17.0767,4.2,2.7044965277777773,1.3242,2016-07-29,0.07325783285388482,0.0008591808100145743,8.687604413637473e-09,0.9157229106735603,0.01069834888098601,-0.0004595087856366087,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.06861979166666667,0.0,25.0,22.585069444444443,20.75,100.0,1.7361111111111112,0.0
2,12,0.00531710526315789,0.004186993786549709,0.00404342105263158,"{""C10"": 288}",C10,10.36,1.2125343055555593,0.0,274.12,3.273159305555562,0.0,2016-07-30 00:00:00,131.88,1.1447916666666667,0.0,50.0,0.4340277777777778,0.0,1.0,0.003689236111111111,0.0,0.186278,0.08619902638888895,0.0821532,76.6787,72.82347013888891,71.1352,16.4399,16.09077777777778,16.0365,2016-07-30 23:55:00,-14.0,-14.3046875,-14.75,8151.405131101608,7917.272329529955,7681.879660129547,1.0,0.6666666666666666,0.0,2.5991109884381944e+16,1.1960669805580708e+16,5193046945563381.0,1.25,0.008680555555555556,0.0,5,3.0,0.8090277777777778,0.0,3.36,3.360000000000012,3.36,74.0,45.17534722222222,29.0,598.1717,209.2419895833334,0.0,32.31,25.773871527777796,17.01,1.86,1.0165104166666665,0.16,2016-07-30,0.07546866808138807,0.003286599605864776,1.3680276911287592e-09,0.9433583510173508,0.0410605936482316,-9.642528681141904e-05,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,4.0,0.025,0.0,21.75,21.22222222222222,20.5,100.0,0.4340277777777778,0.0
8,10,0.007037105263157893,0.004370369152046785,0.0040810526315789445,"{""C02"": 288}",C02,12.124,1.263682326388893,0.0,274.12,3.095348993055561,0.0,2016-07-31 00:00:00,197.82,0.686875,0.0,75.0,0.2604166666666667,0.0,1.0,0.004991319444444444,0.0,0.206906,0.0940251805555556,0.0831612,79.4744,72.01355416666667,65.6312,17.154,16.160390972222228,16.0508,2016-07-31 23:55:00,-12.25,-13.360243055555555,-14.75,8627.67926645279,8388.858635146586,8152.972429513931,1.0,0.6666666666666666,0.0,1.0389773213385264e+17,5.228398635716029e+16,2.204159397371891e+16,1.25,0.022352430555555556,0.0,4,2.0,0.3298611111111111,0.0,7.2,5.67333333333336,3.36,65.0,37.970486111111114,20.0,687.1232,229.3393635416667,0.0,35.09,28.075486111111115,20.82,4.67,2.4627083333333335,0.5,2016-07-31,0.06736417789153298,0.0004158275362131496,2.6681626907887335e-09,0.8420522236441621,0.005140045386697232,-0.0009094400161394622,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,4.0,0.047352430555555554,0.0,22.75,21.89670138888889,20.75,100.0,1.0416666666666667,0.0
4,8,0.006599999999999998,0.004259883040935674,0.0040718421052631576,"{""C10"": 288}",C10,6.13462,1.2063515277777817,0.0,269.89462,3.0380181944444495,0.0,2016-08-01 00:00:00,263.76,1.8316666666666666,0.0,100.0,0.6944444444444444,0.0,0.75,0.004557291666666667,0.0,0.170059,0.08842077569444441,0.0826202,74.9919,71.80687708333332,67.0719,17.008,16.118755555555556,16.0473,2016-08-01 23:55:00,-12.5,-13.094618055555555,-14.0,9105.430638313293,8868.404331680802,8629.266460418701,1.0,0.6666666666666666,0.0,3.8890833203576544e+17,2.1491170324100586e+17,9.276939161509384e+16,2.0625,0.019965277777777776,0.0,3,2.0,0.4166666666666667,0.0,7.2,6.272499999999997,5.76,64.0,37.479166666666664,20.0,686.6667,225.0567006944446,0.0,35.52,27.785069444444442,20.19,2.67,1.477013888888888,0.32,2016-08-01,0.030935848456051428,0.0002089235513235555,8.763060277416912e-09,0.38669810570064284,0.002563162632610997,-0.0007898769499874447,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.03194444444444444,0.0,22.5,22.0703125,21.5,75.0,0.5208333333333334,0.0
14,16,0.005194210526315792,0.0042854906798245615,0.004062368421052635,"{""C10"": 288}",C10,10.36,1.2934718055555596,0.0,208.18,4.269930138888883,0.0,2016-08-02 00:00:00,197.82,1.8316666666666666,0.0,75.0,0.6944444444444444,0.0,0.75,0.005642361111111111,0.0,0.19101,0.09213772847222222,0.0831828,76.5329,70.3218347222222,63.1186,16.4335,16.128136805555553,16.0437,2016-08-02 23:55:00,-11.75,-12.764756944444445,-13.75,9587.886566638947,9345.701419614255,9107.004050016403,1.0,0.6666666666666666,0.0,1.7524899918688945e+18,9.098234036448763e+17,3.90752319830831e+17,1.25,0.036675347222222224,0.0,7,4.0,1.09375,0.0,8.16,6.905833333333362,5.76,53.0,36.560763888888886,18.0,656.8296,199.52791527777768,0.0,33.51,26.742777777777793,20.22,3.71,1.930277777777778,0.5033,2016-08-02,0.073206102071813,0.0014348652154455794,4.412165754974495e-08,0.9150762758976625,0.017891688574790055,-0.0003111165582542208,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.062109374999999994,0.0,23.5,22.432291666666668,21.5,100.0,1.4756944444444444,0.0
8,14,0.006491315789473683,0.004250195540935674,0.004062105263157898,"{""C10"": 288}",C10,12.124,1.2676167361111148,0.0,209.944,3.55720006944445,0.0,2016-08-03 00:00:00,197.82,1.37375,0.0,75.0,0.5208333333333334,0.0,0.75,0.004774305555555556,0.0,0.195103,0.08925917361111113,0.0831699,74.3015,70.29235312500005,47.36,16.9062,16.114794097222216,16.0436,2016-08-03 23:55:00,-12.0,-12.2578125,-12.75,10063.514434337616,9826.6985688491,9589.599410057068,1.0,0.6666666666666666,0.0,6.838763583343913e+18,3.797188402738045e+18,1.6319217595629404e+18,1.25,0.024088541666666668,0.0,6,3.0,0.5763888888888888,0.0,8.16,8.160000000000013,8.16,63.0,37.27430555555556,19.0,663.2691,218.5836145833333,0.0,33.07,26.204027777777778,19.8,2.32,1.4496701388888893,0.5,2016-08-03,0.06520752873204425,0.0006061076040659403,2.6076026893306903e-09,0.8150941091505531,0.00753443304003799,-0.0005785436212749628,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.04670138888888889,0.0,25.75,22.727430555555557,22.25,100.0,1.1284722222222223,0.0
10,18,0.0060042105263157924,0.004280381030701753,0.004058684210526318,"{""C10"": 288}",C10,10.36,1.273799496527782,0.0,208.18,4.937132829861103,0.0,2016-08-04 00:00:00,197.82,2.2895833333333337,0.0,75.0,0.8680555555555556,0.0,0.75,0.008246527777777778,0.0,0.189357,0.09038886979166671,0.0832082,82.873,70.94579236111112,56.3873,16.7816,16.126125347222242,16.0423,2016-08-04 23:55:00,-11.75,-12.2578125,-12.75,10538.035780668259,10301.128076449864,10065.204690933228,1.0,0.6666666666666666,0.0,3.3424275312737575e+19,1.608875853945683e+19,6.872957401260631e+18,1.25,0.030815972222222224,0.0,8,2.0,0.4652777777777778,0.0,8.16,8.160000000000013,8.16,61.0,39.09027777777778,18.0,717.3773,233.90075833333333,0.0,33.49,26.900034722222223,19.69,2.85,1.5337499999999995,0.51,2016-08-04,0.05593326448860353,0.0016101349211212295,1.3159610179336312e-08,0.6991658061075443,0.02008401837551155,-0.0005105292972237274,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.05755208333333333,0.0,24.5,22.65277777777778,21.75,100.0,1.5625,0.0
0,4,0.005775526315789477,0.004257460709064327,0.004069473684210522,"{""C10"": 288}",C10,3.059,1.1804965277777815,0.0,3.059,1.1804965277777815,0.0,2016-08-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140011,0.08817332465277773,0.0833258,74.2894,71.16500520833335,63.0025,16.6947,16.11783506944445,16.0464,2016-08-05 23:55:00,-12.0,-12.291666666666666,-13.0,11015.035436153412,10777.302133858204,10539.742429733276,1.0,0.6666666666666666,0.0,1.2117558194830438e+20,6.725166412688742e+19,2.894403237591636e+19,0.25,0.0008680555555555555,0.0,1,1.0,0.052083333333333336,0.0,8.16,8.160000000000013,8.16,58.0,38.12847222222222,18.0,779.9366,248.18370381944456,0.0,33.97,27.46508680555555,21.05,2.66,1.5393576388888897,0.54,2016-08-05,0.06894130920807674,0.00024227067167435938,3.368762924171875e-08,0.8617663651009592,0.0029934041199435684,-0.00045171287310563635,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,0.25,0.0024305555555555556,0.0,23.25,22.602430555555557,22.25,50.0,0.1736111111111111,0.0
4,12,0.006572368421052629,0.004254298245614031,0.004070789473684213,"{""C10"": 288}",C10,6.13462,1.1962343576388925,0.0,265.524,3.2568593576388953,0.0,2016-08-06 00:00:00,263.76,2.060625,0.0,100.0,0.78125,0.0,0.25,0.001736111111111111,0.0,0.166474,0.08763271805555561,0.0834111,77.5783,68.67368506944443,52.8023,16.9975,16.116633333333343,16.0469,2016-08-06 23:55:00,-12.0,-12.288194444444445,-13.0,11490.32405090332,11254.141008749604,11016.790199756622,1.0,0.6666666666666666,0.0,5.114563202123175e+20,2.823747737272274e+20,1.2175786794408665e+20,1.25,0.013237847222222222,0.0,5,0.0,0.0,0.0,8.16,8.160000000000013,8.16,59.0,28.13715277777778,12.0,800.0,251.35110902777777,0.0,34.54,27.92496527777776,21.1,2.06,1.309409722222222,0.56,2016-08-06,0.03685812287090717,0.0006482298594761523,2.510175400871617e-10,0.46072653588633894,0.00806721104927729,-0.0007040742783248621,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0,0.025434027777777774,0.0,24.75,22.875,22.25,75.0,0.5208333333333334,0.0
17,21,0.0065305263157894745,0.00431751461988304,0.004070000000000004,"{""C10"": 288}",C10,12.124,1.2884131944444486,0.0,266.819,5.867579861111074,0.0,2016-08-07 00:00:00,263.76,4.579166666666667,0.0,100.0,1.7361111111111112,0.0,0.5625,0.005642361111111111,0.0,0.196361,0.09120912083333338,0.0821195,71.6964,66.10474513888892,39.7059,16.9816,16.140655555555554,16.0466,2016-08-07 23:55:00,-11.75,-12.284722222222221,-13.0,11968.433855056763,11729.540230892599,11492.073257923126,1.0,0.6666666666666666,0.0,2.3062253940536076e+21,1.2052038514160855e+21,5.1394745670955454e+20,1.625,0.05251736111111111,0.0,10,0.0,0.0,0.0,8.16,8.160000000000013,8.16,48.0,23.005208333333332,13.0,800.0,253.5221979166666,0.0,35.96,28.65241319444444,21.85,2.88,1.6350868055555552,0.16,2016-08-07,0.07805660193873172,0.0013465189680318518,3.601705789169074e-08,0.9757075242341465,0.01678330183266292,-0.0007469256899773624,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.08663194444444446,0.0,27.25,23.18315972222222,22.5,100.0,1.7361111111111112,0.0
9,13,0.005797631578947367,0.0042931377923976595,0.0040697368421052675,"{""C10"": 288}",C10,12.124,1.2580616666666706,0.0,266.819,4.692436666666669,0.0,2016-08-08 00:00:00,263.76,2.7475,0.0,100.0,1.0416666666666667,0.0,0.75,0.006944444444444444,0.0,0.195335,0.08936673333333338,0.0820183,70.6436,66.45155381944453,36.7182,16.7031,16.13118263888889,16.0465,2016-08-08 23:55:00,-11.75,-12.28732638888889,-13.0,12445.66466331482,12207.168365969426,11970.17179441452,1.0,0.6666666666666666,0.0,1.0243263786085842e+22,5.053023181454663e+21,2.1775809338142658e+21,1.5,0.031032986111111112,0.0,6,0.0,0.0,0.0,8.16,8.160000000000013,8.16,37.4167,20.53298611111111,9.0,800.0,254.4425020833333,0.0,36.6,29.007951388888905,22.12,2.6,1.4260416666666655,0.07,2016-08-08,0.06386388162268247,0.000687412698192806,3.041893226196635e-08,0.7982985202835308,0.008550407226313209,-0.0003831682787103219,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.06514756944444444,0.0,27.75,23.14236111111111,22.5,100.0,1.2152777777777777,0.0
8,12,0.006611842105263156,0.004298459429824559,0.0040849999999999975,"{""C10"": 288}",C10,12.124,1.2642443402777817,0.0,263.921875,3.5538276736111167,0.0,2016-08-09 00:00:00,263.76,1.8316666666666666,0.0,100.0,0.6944444444444444,0.0,0.5625,0.004774305555555556,0.0,0.191597,0.09007537361111112,0.0841919,77.6368,69.40262881944443,61.1375,17.0125,16.133274652777786,16.0523,2016-08-09 23:55:00,-11.75,-12.26736111111111,-12.75,12921.755839586258,12685.568823600808,12447.369934797287,1.0,0.6666666666666666,0.0,4.297661141610414e+22,2.1213224616556145e+22,9.090719112075893e+21,1.625,0.027994791666666668,0.0,5,1.0,0.10416666666666667,0.0,8.16,8.160000000000013,8.16,55.0,32.157986111111114,13.0,746.9826,245.46249444444447,0.0,35.53,28.35873263888888,21.3308,2.7,1.623385416666667,0.74,2016-08-09,0.05584379426444114,0.0006594853774112901,2.4799943210140896e-08,0.6980474283055143,0.008209795298635324,-0.0007649458858584035,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.05581597222222222,0.0,24.0,22.817708333333332,22.25,100.0,1.1284722222222223,0.0
10,12,0.007388421052631582,0.004294549524853796,0.004063947368421052,"{""C10"": 288}",C10,12.124,1.2636823263888928,0.0,275.884,4.011182326388866,0.0,2016-08-10 00:00:00,263.76,1.6027083333333332,0.0,100.0,0.6076388888888888,0.0,1.0,0.004991319444444444,0.0,0.194946,0.09025174340277776,0.0826432,72.5963,67.86200902777784,48.0994,17.227,16.13157881944445,16.0443,2016-08-10 23:55:00,-11.75,-12.285590277777779,-13.0,13400.945786714554,13162.976662081977,12923.343614339828,1.0,0.6666666666666666,0.0,1.840814671931249e+23,8.950556802394565e+22,3.825633711598513e+22,1.25,0.028428819444444444,0.0,5,1.0,0.059027777777777776,0.0,8.16,8.160000000000013,8.16,55.0,27.54513888888889,16.0,779.9366,249.30803298611121,0.0,35.36,28.266215277777775,20.94,2.86,1.6818229166666674,0.35,2016-08-10,0.06734473721369372,0.00046381490068149954,8.213647872956642e-08,0.8418092151711712,0.005737585371616909,-0.0008051660247502257,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,4.0,0.06124131944444444,0.0,26.0,22.96440972222222,22.25,100.0,1.0416666666666667,0.0
12,22,0.00729473684210526,0.004373892543859647,0.004109736842105259,"{""C10"": 288}",C10,12.124,1.2929097569444483,0.0,265.055,5.414159756944418,0.0,2016-08-11 00:00:00,263.76,3.663333333333333,0.0,100.0,1.3888888888888888,0.0,0.5625,0.008029513888888888,0.0,0.192722,0.09350459548611098,0.0841248,69.5963,64.37827881944438,44.1825,17.2317,16.161939236111113,16.0617,2016-08-11 23:55:00,-11.75,-12.28298611111111,-13.0,13881.530471086502,13640.901282846928,13402.628988981247,1.0,0.6666666666666666,0.0,7.89984480821027e+23,3.832269659246719e+23,1.631040801760861e+23,1.625,0.043402777777777776,0.0,11,0.0,0.0,0.0,8.16,8.160000000000013,8.16,29.0,19.77951388888889,13.0,800.0,254.37101493055556,0.0,35.81,29.313732638888887,22.55,3.36,2.0763368055555564,0.72,2016-08-11,0.07632344132491548,0.0009905056302495292,7.195544948768173e-08,0.9540430165614434,0.012319545470781216,-0.0008143507634311709,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.07621527777777778,0.0,26.25,23.39236111111111,22.75,100.0,1.9097222222222223,0.0
10,14,0.00691447368421053,0.004361600877192983,0.004086578947368424,"{""C10"": 288}",C10,6.13462,1.201292968750004,0.0,266.819,5.093584635416633,0.0,2016-08-12 00:00:00,263.76,3.892291666666667,0.0,100.0,1.4756944444444444,0.0,0.5,0.005425347222222222,0.0,0.169801,0.09144866562499993,0.0820613,70.4192,64.45893472222218,42.3028,17.1275,16.15740833333334,16.0529,2016-08-12 23:55:00,-11.75,-12.285590277777779,-13.0,14356.701171875,14119.408693441086,13883.225499391556,1.0,0.6666666666666666,0.0,3.2478871173301795e+24,1.6088624020595454e+24,6.912118808797051e+23,1.5,0.029079861111111112,0.0,6,0.0,0.0,0.0,8.16,8.160000000000013,8.16,27.0,17.446180555555557,9.0,793.3333,253.34961111111113,0.0,36.82,30.596822916666675,23.28,3.31,2.010173611111111,0.11,2016-08-12,0.024584930716791506,0.00031860348648813134,2.241800189928256e-09,0.3073116339598939,0.003927760788560363,-0.0008022056666943111,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.05190972222222222,0.0,26.75,23.37065972222222,22.5,75.0,0.78125,0.0
6,12,0.00699105263157895,0.004347432383040935,0.004101315789473681,"{""C10"": 288}",C10,10.36,1.2513168055555595,0.0,208.18,3.5409001388888957,0.0,2016-08-13 00:00:00,197.82,1.6027083333333332,0.0,75.0,0.6076388888888888,0.0,0.75,0.006727430555555556,0.0,0.187372,0.09090181944444439,0.0831131,77.9315,67.4700958333333,43.5284,17.1566,16.151814583333323,16.0585,2016-08-13 23:55:00,-11.75,-12.264756944444445,-13.0,14829.567485570908,14593.517855361104,14358.431405305862,1.0,0.6666666666666666,0.0,1.2166545236785392e+25,6.708336248851795e+24,2.8796809066854373e+24,1.625,0.023654513888888888,0.0,5,1.0,0.1875,0.0,8.16,8.160000000000013,8.16,65.75,23.23090277777778,6.0,763.7838,247.61860902777764,0.0,37.26,30.283958333333334,21.6683,3.43,1.7598437500000006,0.48,2016-08-13,0.0340421522535255,0.0012822434219281985,4.9164362803111317e-08,0.4255269031690687,0.015976324366890088,-0.0007192776824210823,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.040407986111111106,0.0,26.75,23.03472222222222,22.25,100.0,1.2152777777777777,0.0
8,12,0.005895263157894741,0.004275264985380118,0.004097368421052628,"{""C10"": 288}",C10,10.36,1.2254618055555593,0.0,274.12,4.659836805555553,0.0,2016-08-14 00:00:00,263.76,2.5185416666666662,0.0,100.0,0.9548611111111112,0.0,1.0,0.006510416666666667,0.0,0.190204,0.08900177951388893,0.0829235,85.6711,72.14554618055556,51.6903,16.7402,16.124321180555555,16.057,2016-08-14 23:55:00,-12.0,-12.288194444444445,-13.0,15308.170191287994,15069.554545684821,14831.160260915756,1.0,0.6666666666666666,0.0,6.281202487692945e+25,2.778575788445593e+25,1.2001446321776987e+25,1.25,0.024956597222222224,0.0,5,2.0,0.53125,0.0,8.16,8.160000000000013,8.16,71.0,37.59027777777778,14.0,786.6667,243.33231423611116,0.0,35.56,28.391961805555574,21.55,2.55,1.4801736111111112,0.39,2016-08-14,0.02402701947348146,0.0004515134840459537,1.1589432302727687e-08,0.3003377434185184,0.0056056177050950035,-0.00038832461688720343,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,4.0,0.052343749999999994,0.0,24.75,22.497395833333332,22.0,100.0,0.8680555555555556,0.0
12,16,0.006258421052631579,0.0042640433114035075,0.0040849999999999975,"{""C10"": 288}",C10,12.124,1.2411996354166708,0.0,275.884,6.0493246354166414,0.0,2016-08-15 00:00:00,263.76,3.892291666666666,0.0,100.0,1.4756944444444444,0.0,1.0,0.010416666666666666,0.0,0.193877,0.09019158194444446,0.0825098,80.5218,72.01097187499998,67.4469,16.8782,16.12005659722222,16.0523,2016-08-15 23:55:00,-11.75,-12.199652777777779,-12.75,15784.085836410522,15547.67312233481,15309.761182546616,1.0,0.6666666666666666,0.0,2.2601610168799975e+26,1.1674109363629177e+26,5.0521576829813975e+25,2.0625,0.04014756944444445,0.0,7,5.0,2.2534722222222223,0.0,8.16,8.160000000000013,8.16,64.0,40.03993055555556,20.0,554.2563,185.9670246527778,0.0,33.22,27.02008680555555,21.38,3.52,1.6120486111111125,0.3,2016-08-15,0.07905867342421638,0.000514942885289534,2.335642013129302e-09,0.9882334178027048,0.0063944421553714026,-0.0006337777249684207,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,4.0,0.07751736111111113,0.0,23.25,22.58940972222222,22.25,100.0,1.2152777777777777,0.0
12,20,0.007053421052631577,0.004305837902046784,0.004075263157894738,"{""C10"": 288}",C10,12.124,1.2715512500000041,0.0,266.819,4.70592624999999,0.0,2016-08-16 00:00:00,263.76,2.9764583333333334,0.0,100.0,1.1284722222222223,0.0,0.5625,0.006727430555555556,0.0,0.196968,0.09213212291666667,0.0830597,77.6142,68.73398472222217,47.6891,17.14,16.13607847222222,16.0486,2016-08-16 23:55:00,-11.75,-12.285590277777779,-13.0,16260.942622423172,16023.601005303362,15785.833537101746,1.0,0.6666666666666666,0.0,9.710316822097362e+26,4.952478289877646e+26,2.122410856978027e+26,1.625,0.038411458333333336,0.0,9,0.0,0.0,0.0,8.16,8.160000000000013,8.16,51.0,32.1875,15.0,793.7,250.95416770833333,0.0,32.19,26.68927083333334,21.6167,3.03,1.8386631944444443,0.47,2016-08-16,0.0634866018324717,0.000911122580291089,6.148563658214812e-09,0.7935825229058963,0.011338039137056923,-0.0007718419996828318,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.06449652777777778,0.0,25.5,22.87152777777778,22.25,100.0,1.7361111111111112,0.0
