id,fattening_day,growth_date,tbw_kg,feed_intake_kg_dm_day,beef_production_kg,heat_production,diet,breed,status,raw_json,biological_phase,adg_kg_day,feed_efficiency,dominant_limitation,daily_climate_context_id
719,719,2018-07-03,786.7862059664884,8.722764215043807,392.124036702676,5.22384533167646,2,6,OK,"{""fattening_day"": 719, ""growth_date"": ""2018-07-03"", ""tbw_kg"": 786.7862059664884, ""feed_intake_kg_dm_day"": 8.722764215043807, ""beef_production_kg"": 392.124036702676, ""heat_production"": 5.22384533167646, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6260707063261179, ""feed_efficiency"": 0.07177434708671347, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 184, ""rad"": 0.0, ""mint"": 19.57524159, ""maxt"": 20.65116297, ""vpr"": 1.2332985699877694, ""wind"": 0.0440525758680555, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 814.3560738914716, ""feed1_available_kg_dm_day"": 0.4361382107521903, ""feed2_available_kg_dm_day"": 8.286626004291616, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.35253740058532, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P4,0.6260707063261179,0.07177434708671347,energy,C10
720,720,2018-07-04,787.4109657073644,8.722147710354568,392.5590879668978,5.21363132611978,2,6,OK,"{""fattening_day"": 720, ""growth_date"": ""2018-07-04"", ""tbw_kg"": 787.4109657073644, ""feed_intake_kg_dm_day"": 8.722147710354568, ""beef_production_kg"": 392.5590879668978, ""heat_production"": 5.21363132611978, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6247597408760157, ""feed_efficiency"": 0.07162911723385826, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 185, ""rad"": 0.0, ""mint"": 19.57134144, ""maxt"": 20.22006639, ""vpr"": 1.2137707254983046, ""wind"": 0.0437989248263888, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 814.951282575646, ""feed1_available_kg_dm_day"": 0.4361073855177285, ""feed2_available_kg_dm_day"": 8.28604032483684, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.34622217103829, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P4,0.6247597408760157,0.07162911723385826,energy,C10
721,721,2018-07-05,788.0344162304455,8.721523809524253,392.9934368528653,5.203425374919053,2,6,OK,"{""fattening_day"": 721, ""growth_date"": ""2018-07-05"", ""tbw_kg"": 788.0344162304455, ""feed_intake_kg_dm_day"": 8.721523809524253, ""beef_production_kg"": 392.9934368528653, ""heat_production"": 5.203425374919053, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6234505230810328, ""feed_efficiency"": 0.07148412785391926, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 186, ""rad"": 0.0, ""mint"": 19.57264149, ""maxt"": 20.56622637, ""vpr"": 1.229346906266166, ""wind"": 0.0456767380208333, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 815.5451268484453, ""feed1_available_kg_dm_day"": 0.4360761904762127, ""feed2_available_kg_dm_day"": 8.28544761904804, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.33983117835514, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P4,0.6234505230810328,0.07148412785391926,energy,C10
722,722,2018-07-06,788.6565592849387,8.720892566705185,393.4270832166008,5.193227537487084,2,6,OK,"{""fattening_day"": 722, ""growth_date"": ""2018-07-06"", ""tbw_kg"": 788.6565592849387, ""feed_intake_kg_dm_day"": 8.720892566705185, ""beef_production_kg"": 393.4270832166008, ""heat_production"": 5.193227537487084, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6221430544932218, ""feed_efficiency"": 0.07133937836460148, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 187, ""rad"": 0.0, ""mint"": 19.58434194, ""maxt"": 20.17248456, ""vpr"": 1.2122299927225466, ""wind"": 0.0472848618055555, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 816.1376088474221, ""feed1_available_kg_dm_day"": 0.4360446283352592, ""feed2_available_kg_dm_day"": 8.284847938369925, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.33336497725087, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C02""}",P4,0.6221430544932218,0.07133937836460148,energy,C02
723,723,2018-07-07,789.2773966215865,8.720254035852882,393.8600269207835,5.183037872850584,2,6,OK,"{""fattening_day"": 723, ""growth_date"": ""2018-07-07"", ""tbw_kg"": 789.2773966215865, ""feed_intake_kg_dm_day"": 8.720254035852882, ""beef_production_kg"": 393.8600269207835, ""heat_production"": 5.183037872850584, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6208373366478099, ""feed_efficiency"": 0.07119486818792993, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 188, ""rad"": 0.0, ""mint"": 19.58200185, ""maxt"": 20.54741898, ""vpr"": 1.2289211034848375, ""wind"": 0.0453424190972222, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 816.7287307126096, ""feed1_available_kg_dm_day"": 0.4360127017926442, ""feed2_available_kg_dm_day"": 8.284241334060239, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.32682412042439, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P4,0.6208373366478099,0.07119486818792993,energy,C10
724,724,2018-07-08,789.8969299926558,8.719608270709664,394.29226783473086,5.172856439616422,2,6,OK,"{""fattening_day"": 724, ""growth_date"": ""2018-07-08"", ""tbw_kg"": 789.8969299926558, ""feed_intake_kg_dm_day"": 8.719608270709664, ""beef_production_kg"": 394.29226783473086, ""heat_production"": 5.172856439616422, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6195333710693376, ""feed_efficiency"": 0.07105059675105285, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 189, ""rad"": 0.0, ""mint"": 19.57732167, ""maxt"": 20.29243584, ""vpr"": 1.2172678575219924, ""wind"": 0.0460763538194444, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 817.3184945864793, ""feed1_available_kg_dm_day"": 0.4359804135354832, ""feed2_available_kg_dm_day"": 8.28362785717418, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.3202091583907, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P4,0.6195333710693376,0.07105059675105285,energy,C10
725,725,2018-07-09,790.5151611519232,8.718955324812827,394.7238058343763,5.162683295990436,2,6,OK,"{""fattening_day"": 725, ""growth_date"": ""2018-07-09"", ""tbw_kg"": 790.5151611519232, ""feed_intake_kg_dm_day"": 8.718955324812827, ""beef_production_kg"": 394.7238058343763, ""heat_production"": 5.162683295990436, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6182311592673386, ""feed_efficiency"": 0.07090656348564447, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 190, ""rad"": 0.0, ""mint"": 19.57940175, ""maxt"": 19.89392718, ""vpr"": 1.1996635451901891, ""wind"": 0.0453390022569444, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 817.9069026138966, ""feed1_available_kg_dm_day"": 0.4359477662406413, ""feed2_available_kg_dm_day"": 8.283007558572185, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.31352063956463, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P4,0.6182311592673386,0.07090656348564447,energy,C10
726,726,2018-07-10,791.1320918546628,8.718295251485891,395.1546408022488,5.152518499760032,2,6,OK,"{""fattening_day"": 726, ""growth_date"": ""2018-07-10"", ""tbw_kg"": 791.1320918546628, ""feed_intake_kg_dm_day"": 8.718295251485891, ""beef_production_kg"": 395.1546408022488, ""heat_production"": 5.152518499760032, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6169307027396371, ""feed_efficiency"": 0.07076276782831957, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 191, ""rad"": 0.0, ""mint"": 19.58286855, ""maxt"": 20.47825632, ""vpr"": 1.2258466644158332, ""wind"": 0.0448451852430555, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 818.4939569420778, ""feed1_available_kg_dm_day"": 0.4359147625742947, ""feed2_available_kg_dm_day"": 8.282380488911597, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.30675911017117, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P4,0.6169307027396371,0.07076276782831957,energy,C10
727,727,2018-07-11,791.7477238576311,8.717628103849728,395.5847726274511,5.142362108318055,2,6,OK,"{""fattening_day"": 727, ""growth_date"": ""2018-07-11"", ""tbw_kg"": 791.7477238576311, ""feed_intake_kg_dm_day"": 8.717628103849728, ""beef_production_kg"": 395.5847726274511, ""heat_production"": 5.142362108318055, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6156320029682547, ""feed_efficiency"": 0.07061920922003886, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 192, ""rad"": 0.0, ""mint"": 19.57948842, ""maxt"": 20.01569853, ""vpr"": 1.205051023851115, ""wind"": 0.0450456078124999, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 819.079659720546, ""feed1_available_kg_dm_day"": 0.4358814051924864, ""feed2_available_kg_dm_day"": 8.281746698657242, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.29992511435951, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P4,0.6156320029682547,0.07061920922003886,energy,C10
728,728,2018-07-12,792.3620589190549,8.716953934816447,396.0142012056388,5.13221417865194,2,6,OK,"{""fattening_day"": 728, ""growth_date"": ""2018-07-12"", ""tbw_kg"": 792.3620589190549, ""feed_intake_kg_dm_day"": 8.716953934816447, ""beef_production_kg"": 396.0142012056388, ""heat_production"": 5.13221417865194, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6143350614238443, ""feed_efficiency"": 0.07047588710663301, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 193, ""rad"": 0.0, ""mint"": 19.60479606, ""maxt"": 20.75057346, ""vpr"": 1.2391407006592274, ""wind"": 0.0476926965277778, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 819.6640131010881, ""feed1_available_kg_dm_day"": 0.4358476967408223, ""feed2_available_kg_dm_day"": 8.281106238075624, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.29301919414019, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C02""}",P4,0.6143350614238443,0.07047588710663301,energy,C02
729,729,2018-07-13,792.9750987986176,8.716272797084986,396.4429264389989,5.122074767334887,2,6,OK,"{""fattening_day"": 729, ""growth_date"": ""2018-07-13"", ""tbw_kg"": 792.9750987986176, ""feed_intake_kg_dm_day"": 8.716272797084986, ""beef_production_kg"": 396.4429264389989, ""heat_production"": 5.122074767334887, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6130398795627343, ""feed_efficiency"": 0.07033280093846482, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 194, ""rad"": 0.0, ""mint"": 19.59517569, ""maxt"": 20.74754001, ""vpr"": 1.2385664102046563, ""wind"": 0.0471043328124999, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 820.247019237713, ""feed1_available_kg_dm_day"": 0.4358136398542493, ""feed2_available_kg_dm_day"": 8.280459157230737, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.2860418893404, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P4,0.6130398795627343,0.07033280093846482,energy,C10
730,730,2018-07-14,793.5868452574447,8.715584743149458,396.8709482362284,5.111943930544648,2,6,OK,"{""fattening_day"": 730, ""growth_date"": ""2018-07-14"", ""tbw_kg"": 793.5868452574447, ""feed_intake_kg_dm_day"": 8.715584743149458, ""beef_production_kg"": 396.8709482362284, ""heat_production"": 5.111943930544648, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6117464588270423, ""feed_efficiency"": 0.07018995017034071, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 195, ""rad"": 0.0, ""mint"": 19.57914174, ""maxt"": 20.64726282, ""vpr"": 1.2332985699877694, ""wind"": 0.0485650416666666, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 820.8286802866069, ""feed1_available_kg_dm_day"": 0.4357792371574729, ""feed2_available_kg_dm_day"": 8.279805505991986, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.27899373768888, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C02""}",P4,0.6117464588270423,0.07018995017034071,energy,C02
731,731,2018-07-15,794.1973000580899,8.71488982530138,397.298266512512,5.10182172406947,2,6,OK,"{""fattening_day"": 731, ""growth_date"": ""2018-07-15"", ""tbw_kg"": 794.1973000580899, ""feed_intake_kg_dm_day"": 8.71488982530138, ""beef_production_kg"": 397.298266512512, ""heat_production"": 5.10182172406947, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6104548006452433, ""feed_efficiency"": 0.07004733426152435, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 196, ""rad"": 0.0, ""mint"": 19.58633535, ""maxt"": 20.97028191, ""vpr"": 1.2483056876056944, ""wind"": 0.0493362569444444, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 821.4089984060925, ""feed1_available_kg_dm_day"": 0.435744491265069, ""feed2_available_kg_dm_day"": 8.279145334036311, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.27187527483929, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C02""}",P4,0.6104548006452433,0.07004733426152435,energy,C02
732,732,2018-07-16,794.8064649645239,8.714188095613691,397.7248811895025,5.091708203274756,2,6,OK,"{""fattening_day"": 732, ""growth_date"": ""2018-07-16"", ""tbw_kg"": 794.8064649645239, ""feed_intake_kg_dm_day"": 8.714188095613691, ""beef_production_kg"": 397.7248811895025, ""heat_production"": 5.091708203274756, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.609164906433989, ""feed_efficiency"": 0.06990495267604033, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 197, ""rad"": 0.0, ""mint"": 19.59162222, ""maxt"": 20.81462259, ""vpr"": 1.241452017965054, ""wind"": 0.0463136682291666, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 821.987975756587, ""feed1_available_kg_dm_day"": 0.4357094047806846, ""feed2_available_kg_dm_day"": 8.278478690833007, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.26468703420608, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P4,0.609164906433989,0.06990495267604033,energy,C10
733,733,2018-07-17,795.4143417421171,8.713479605962775,398.1507921952967,5.081603423151644,2,6,OK,"{""fattening_day"": 733, ""growth_date"": ""2018-07-17"", ""tbw_kg"": 795.4143417421171, ""feed_intake_kg_dm_day"": 8.713479605962775, ""beef_production_kg"": 398.1507921952967, ""heat_production"": 5.081603423151644, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6078767775932192, ""feed_efficiency"": 0.06976280488190267, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 198, ""rad"": 0.0, ""mint"": 19.5850353, ""maxt"": 19.94930931, ""vpr"": 1.2023584722035974, ""wind"": 0.046613846875, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 1.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 822.5656145005587, ""feed1_available_kg_dm_day"": 0.4356739802981387, ""feed2_available_kg_dm_day"": 8.277805625664636, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.25742954719041, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C10""}",P4,0.6078767775932192,0.06976280488190267,energy,C10
734,734,2018-07-18,796.0209321576291,8.712764408010793,398.57599946441576,5.071507438279688,2,6,OK,"{""fattening_day"": 734, ""growth_date"": ""2018-07-18"", ""tbw_kg"": 796.0209321576291, ""feed_intake_kg_dm_day"": 8.712764408010793, ""beef_production_kg"": 398.57599946441576, ""heat_production"": 5.071507438279688, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6065904155119597, ""feed_efficiency"": 0.06962089035188891, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 199, ""rad"": 0.0, ""mint"": 19.58182851, ""maxt"": 20.14986369, ""vpr"": 1.211111237513932, ""wind"": 0.0487669072916666, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 1.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 823.1419168024868, ""feed1_available_kg_dm_day"": 0.4356382204005397, ""feed2_available_kg_dm_day"": 8.277126187610254, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.25010334299897, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C02""}",P4,0.6065904155119597,0.06962089035188891,energy,C02
735,735,2018-07-19,796.6262379791922,8.712044353029883,399.0005029377826,5.0720246536009,2,6,OK,"{""fattening_day"": 735, ""growth_date"": ""2018-07-19"", ""tbw_kg"": 796.6262379791922, ""feed_intake_kg_dm_day"": 8.712044353029883, ""beef_production_kg"": 399.0005029377826, ""heat_production"": 5.0720246536009, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6053058215630926, ""feed_efficiency"": 0.06947919420917305, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 200, ""rad"": 0.0, ""mint"": 19.6630383, ""maxt"": 19.89210711, ""vpr"": 1.2032784090126072, ""wind"": 0.0505386868055555, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 0.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 823.7168848288193, ""feed1_available_kg_dm_day"": 0.4356022176514942, ""feed2_available_kg_dm_day"": 8.276442135378389, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.24272738532935, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C02""}",P4,0.6053058215630926,0.06947919420917305,energy,C02
736,736,2018-07-20,797.231298134758,8.711353157535655,399.4252359139036,5.051400795693917,2,6,OK,"{""fattening_day"": 736, ""growth_date"": ""2018-07-20"", ""tbw_kg"": 797.231298134758, ""feed_intake_kg_dm_day"": 8.711353157535655, ""beef_production_kg"": 399.4252359139036, ""heat_production"": 5.051400795693917, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6050601555658659, ""feed_efficiency"": 0.06945650631124577, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 201, ""rad"": 0.0, ""mint"": 19.65913815, ""maxt"": 20.70793182, ""vpr"": 1.2396719302103991, ""wind"": 0.0514443192708333, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 1.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 824.2905207479316, ""feed1_available_kg_dm_day"": 0.4355676578767827, ""feed2_available_kg_dm_day"": 8.275785499658872, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.2356470527964, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C02""}",P4,0.6050601555658659,0.06945650631124577,energy,C02
737,737,2018-07-21,797.8340473248164,8.710618050570021,399.8483368036466,5.041331269586999,2,6,OK,"{""fattening_day"": 737, ""growth_date"": ""2018-07-21"", ""tbw_kg"": 797.8340473248164, ""feed_intake_kg_dm_day"": 8.710618050570021, ""beef_production_kg"": 399.8483368036466, ""heat_production"": 5.041331269586999, ""diet"": 2, ""breed"": 6, ""biological_phase"": ""P4"", ""adg_kg_day"": 0.6027491900583755, ""feed_efficiency"": 0.06919706346427756, ""dominant_limitation"": ""energy"", ""status"": ""OK"", ""doy"": 202, ""rad"": 0.0, ""mint"": 19.58988882, ""maxt"": 20.56405962, ""vpr"": 1.2300268959888403, ""wind"": 0.0509717473958333, ""rain"": 6.960000000000025, ""aha"": 1.3, ""okta"": 1.0, ""growth_start_date"": ""2016-07-15"", ""genetic_potential_tbw_kg"": 824.862826730086, ""feed1_available_kg_dm_day"": 0.4355309025285011, ""feed2_available_kg_dm_day"": 8.27508714804152, ""feed3_available_kg_dm_day"": 0.0, ""feed4_available_kg_dm_day"": 0.0, ""beef_event_kg"": 0.0, ""me_uptake_mj_day"": 89.22811690856447, ""genotype"": 5.5, ""heat_stress"": 0.0, ""cold_stress"": 0.0, ""digestion_cap"": 0.0, ""energy"": 0.0, ""protein"": 0.0, ""scale"": 1, ""sex_animal"": 0, ""housing"": 0, ""case_id"": 1, ""daily_climate_context_id"": ""C02""}",P4,0.6027491900583755,0.06919706346427756,energy,C02
