fattening_day,doy,rad,mint,maxt,vpr,wind,rain,aha,okta,growth_start_date,growth_date,tbw_kg,genetic_potential_tbw_kg,feed_intake_kg_dm_day,feed1_available_kg_dm_day,feed2_available_kg_dm_day,feed3_available_kg_dm_day,feed4_available_kg_dm_day,beef_production_kg,beef_event_kg,me_uptake_mj_day,heat_production,genotype,heat_stress,cold_stress,digestion_cap,energy,protein,scale,breed,diet,sex_animal,housing,case_id
395,395,0,2.3732399999999996,5.753369999999999,0.328,2.5,0.0,0.771555899,0.0,1998-01-01,1999-01-30,525.8520512033988,540.4088200732372,8.330679743262015,0.4165339871631008,7.914145756098915,0.0,0.0,233.53714730187977,0.0,83.37954989623819,8.313829720246314,5.5,0.0,3.5,0.0,0.0,0.0,1,6,5,0,0,5
396,396,0,1.5065399999999993,5.753369999999999,0.328,2.5,0.0,0.762312065,0.903336814,1998-01-01,1999-01-31,526.9602034536327,541.5155238123873,8.335503588562466,0.4167751794281233,7.918728409134342,0.0,0.0,234.14702706942708,0.0,83.42783047625281,8.306283006568963,5.5,0.0,3.5,0.0,0.0,0.0,1,6,5,0,0,5
397,397,0,-0.05352000000000068,8.44014,0.378,2.5,0.0,0.753165771,1.822561019,1998-01-01,1999-02-01,528.0665775024889,542.6206801207085,8.340295848171317,0.41701479240856587,7.923281055762751,0.0,0.0,234.75660717062465,0.0,83.47579492351116,8.298698996088294,5.5,0.0,3.5,0.0,0.0,0.0,1,6,5,0,0,5
398,398,0,5.23335,8.35347,0.643,1.9,0.0,0.744123172,6.98445689,1998-01-01,1999-02-02,529.1711744286874,543.7242864778989,8.345056595410819,0.41725282977054096,7.927803765640277,0.0,0.0,235.36588497838036,0.0,83.52344397187609,8.291077903541316,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
399,399,0,5.58003,9.39351,0.678,1.45,0.0,0.735189799,6.983172312,1998-01-01,1999-02-03,530.2739953051645,544.8263403937748,8.34978590409919,0.4174892952049596,7.932296608894231,0.0,0.0,235.97485787021748,0.0,83.57077836017444,8.283419944172385,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
400,400,0,6.8800799999999995,11.646930000000001,0.818,1.35,0.5,0.726370585,6.965614615,1998-01-01,1999-02-04,531.3750411993472,545.9268394081649,8.354483848542074,0.41772419242710374,7.93675965611497,0.0,0.0,236.5835232283568,0.0,83.61779883211153,8.275725333706635,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
401,401,0,10.0002,12.25362,0.848,2.25,0.2,0.717669902,6.964664627,1998-01-01,1999-02-05,532.4743131734195,547.0257810908037,8.359150503527559,0.41795752517637796,7.9411929783511805,0.0,0.0,237.19187843979756,0.0,83.66450613622145,8.267994288333982,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
402,402,0,9.04683,12.08028,0.768,2.5,0.8,0.709091585,6.847003372,1998-01-01,1999-02-06,533.5718122845868,548.1231630412258,8.36378594431203,0.4181892972156015,7.945596647096427,0.0,0.0,237.7999208963986,0.0,83.71090102572522,8.26022702466989,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
403,403,0,9.04683,10.866900000000001,0.708,2.25,4.0,0.700638963,6.862838408,1998-01-01,1999-02-07,534.6675395853274,549.2189828886588,8.36839024661585,0.4184195123307925,7.949970734285056,0.0,0.0,238.4076479949569,0.0,83.75698425848772,8.252423759741166,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
404,404,0,3.3266099999999996,6.44673,0.583,1.9,22.0,0.692314894,6.996046952,1998-01-01,1999-02-08,535.7614961236434,550.3132382919168,8.372963486615715,0.41864817433078577,7.954315312284929,0.0,0.0,239.0150571372861,0.0,83.80275659694122,8.244584710962515,5.5,0.0,3.5,0.0,0.0,0.0,1,6,5,0,0,5
405,405,0,5.14668,8.09346,0.648,1.9,6.0,0.712938557,7.015032727,1998-01-01,1999-02-09,536.8536829433036,551.4059269392933,8.37750574093559,0.4188752870467795,7.9586304538888095,0.0,0.0,239.6221457302943,0.0,83.8482188079945,8.23671009611072,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
406,406,0,2.7199199999999997,5.92671,0.493,1.9,0.6,0.704071371,5.760614805,1998-01-01,1999-02-10,537.9441010840815,552.497046548454,8.382017086641172,0.4191008543320586,7.962916232309113,0.0,0.0,240.22891118606043,0.0,83.89337166297756,8.228800133307567,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
407,407,0,2.4599099999999994,6.36006,0.458,2.15,1.0,0.695363207,5.284064291,1998-01-01,1999-02-11,539.0327515819862,553.5865948663304,8.386497601225232,0.4193248800612616,7.96717272116397,0.0,0.0,240.8353509219101,0.0,83.93821593749482,8.220855040981746,5.5,0.0,3.5,0.0,0.0,0.0,1,6,5,0,0,5
408,408,0,-1.1802300000000008,4.973339999999999,0.333,1.95,0.0,0.686814892,0.3118536,1998-01-01,1999-02-12,540.1196354694891,554.6745696690108,8.390947362611284,0.4195473681305642,7.971399994480719,0.0,0.0,241.44146236049005,0.0,83.982752411462,8.212875037871836,5.5,0.0,3.5,0.0,0.0,0.0,1,6,5,0,0,5
409,409,0,-1.4402400000000002,5.06001,0.288,2.4,0.0,0.678426888,0.993374714,1998-01-01,1999-02-13,541.2047537757454,555.7609687616341,8.395366449132728,0.4197683224566364,7.975598126676092,0.0,0.0,242.0472429298424,0.0,84.02698186889718,8.204860342975573,5.5,0.0,3.5,0.0,0.0,0.0,1,6,5,0,0,5
410,410,0,-1.0068900000000003,6.273389999999999,0.413,1.5,0.2,0.670199317,5.361400121,1998-01-01,1999-02-14,542.2881075268083,556.8457899782804,8.399754939542662,0.41998774697713315,7.979767192565529,0.0,0.0,242.65269006347705,0.0,84.07090509801904,8.196811175567149,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
411,411,0,3.4132799999999994,6.186719999999999,0.548,1.15,2.2,0.66213199,7.060830438,1998-01-01,1999-02-15,543.3696977458422,557.9290311818656,8.40411291298524,0.42020564564926205,7.9839072673359786,0.0,0.0,243.257801200445,0.0,84.11452289096037,8.18872775512829,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
412,412,0,5.58003,9.04683,0.688,1.45,0.2,0.654224435,8.0,1998-01-01,1999-02-16,544.4495254533257,559.0106902640302,8.408440449009506,0.42042202245047533,7.98801842655903,0.0,0.0,243.8625737854079,0.0,84.15783604390622,8.1806103013761,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
413,413,0,5.753369999999999,9.1335,0.691,1.7,5.0,0.646475927,6.745990904,1998-01-01,1999-02-17,545.527591667254,560.0907651450337,8.41273762754587,0.4206368813772935,7.992100746168576,0.0,0.0,244.46700526871032,0.0,84.2008453568588,8.1724590342057,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
414,414,0,7.57344,13.38033,0.923,2.1,3.0,0.638885506,6.940718239,1998-01-01,1999-02-18,546.6038974033341,561.1692537736446,8.41700452890859,0.4208502264454295,7.99615430246316,0.0,0.0,245.071093106448,0.0,84.2435516336621,8.164274173692192,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
415,415,0,10.60689,13.38033,1.008,1.5,11.0,0.656811025,7.007622997,1998-01-01,1999-02-19,547.6784436751765,562.2461541270325,8.421241233787015,0.4210620616893508,8.000179172097663,0.0,0.0,245.67483476053695,0.0,84.28595568191425,8.156055940067512,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
416,416,0,11.906939999999999,14.16036,1.098,1.65,6.0,0.648818374,6.226644507,1998-01-01,1999-02-20,548.7512314944812,563.3214642106594,8.425447823235459,0.42127239116177295,8.004175432073685,0.0,0.0,246.27822769878188,0.0,84.3280583128662,8.147804553694817,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
417,417,0,9.30684,14.767050000000001,1.053,2.5,4.0,0.641004231,7.011472623,1998-01-01,1999-02-21,549.8222618712214,564.3951820581714,8.4296243786697,0.42148121893348506,8.008143159736216,0.0,0.0,246.88126939494256,0.0,84.36986034138678,8.139520235056333,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
418,418,0,10.26021,13.03365,0.773,2.5,0.2,0.633366193,5.961121097,1998-01-01,1999-02-22,550.8915358138197,565.4673057312888,8.433770981858085,0.4216885490929043,8.012082432765181,0.0,0.0,247.48395732880056,0.0,84.41136258587353,8.131203204731602,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
419,419,0,6.8800799999999995,11.906939999999999,0.543,2.5,0.2,0.62590173,3.606102089,1998-01-01,1999-02-23,551.9590543293226,566.5378333196979,8.437887714919576,0.4218943857459788,8.015993329173597,0.0,0.0,248.08628898622447,0.0,84.45256586823326,8.12285368338914,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
420,420,0,5.6667,10.69356,0.723,1.7,1.6,0.618608203,7.071392631,1998-01-01,1999-02-24,553.0248184235707,567.6067629409424,8.441974660307134,0.4220987330153567,8.019875927291777,0.0,0.0,248.68826185923518,0.0,84.49347101371562,8.114471891746977,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
421,421,0,8.786819999999999,11.47359,0.728,0.9,0.0,0.611482882,6.646972142,1998-01-01,1999-02-25,554.0888291013617,568.6740927403123,8.446031900814406,0.4223015950407204,8.023730305773686,0.0,0.0,249.28987344606858,0.0,84.53407885098015,8.106058050585567,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
422,422,0,3.0665999999999993,15.28707,0.648,0.6,0.0,0.604522961,2.924302293,1998-01-01,1999-02-26,555.1510873666149,569.7398208907372,8.45005951955764,0.42250297597788206,8.027556543579758,0.0,0.0,249.89112125124015,0.0,84.57439021191514,8.097612380703332,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
423,423,0,5.6667,18.6672,0.778,1.4,4.0,0.59772557,2.347180799,1998-01-01,1999-02-27,556.2115942225261,570.8039455926746,8.454057599977133,0.4227028799988567,8.031354719978276,0.0,0.0,250.4920027856061,0.0,84.61440593165229,8.089135102919153,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
424,424,0,10.60689,14.420369999999998,0.823,1.2,0.4,0.613844997,4.709180211,1998-01-01,1999-02-28,557.270350671723,571.8664650740021,8.458026225826584,0.42290131129132924,8.035124914535254,0.0,0.0,251.09251556642562,0.0,84.65412684846001,8.080626438045586,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
425,425,0,4.713329999999999,15.373739999999998,0.728,1.45,0.0,0.606735159,4.546724882,1998-01-01,1999-03-01,558.327357716414,572.9273775899072,8.46196548116938,0.423098274058469,8.03886720711091,0.0,0.0,251.69265711742145,0.0,84.69355380370625,8.072086606878688,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
426,426,0,12.16695,16.84713,0.983,1.7,0.0,0.599801648,6.965314313,1998-01-01,1999-03-02,559.382616358536,573.9866814227777,8.465875450369044,0.42329377251845224,8.042581677850592,0.0,0.0,252.2924249688401,0.0,84.73268764176312,8.063515830174849,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
427,427,0,11.7336,15.28707,0.958,1.65,11.0,0.593040663,7.067809793,1998-01-01,1999-03-03,560.436127599895,575.0443748820917,8.469756218089085,0.42348781090445425,8.04626840718463,0.0,0.0,252.89181665751073,0.0,84.77152921000494,8.054914328648449,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
428,428,0,8.61348,13.640339999999998,0.773,2.05,2.2,0.586448418,5.858739722,1998-01-01,1999-03-04,561.4878924423076,576.1004563043086,8.473607869279268,0.4236803934639635,8.049927475815306,0.0,0.0,253.49082972690434,0.0,84.81007935867136,8.04628232294031,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
429,429,0,8.006789999999999,12.25362,0.683,1.75,1.0,0.580021147,6.667201229,1998-01-01,1999-03-05,562.5379118877353,577.1549240527589,8.477430489178769,0.42387152445893844,8.05355896471983,0.0,0.0,254.089461727191,0.0,84.84833894089843,8.037620033622133,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
430,430,0,6.966749999999999,9.22017,0.653,1.0,2.4,0.573755117,6.725566974,1998-01-01,1999-03-06,563.5861869384186,578.2077765175346,8.481224163299952,0.42406120816499765,8.057162955134954,0.0,0.0,254.68771021529773,0.0,84.88630881255663,8.028927681159931,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
431,431,0,4.973339999999999,11.56026,0.603,1.7,0.6,0.567646628,6.113107073,1998-01-01,1999-03-07,564.6327185970043,579.2590121153786,8.484988977431543,0.4242494488715772,8.060739528559965,0.0,0.0,255.28557275496385,0.0,84.9239898322824,8.020205485919174,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
432,432,0,7.05342,14.247029999999999,0.747,1.7,0.0,0.561692025,7.072746869,1998-01-01,1999-03-08,565.677507866674,580.3086292895755,8.488725017626258,0.42443625088131304,8.064288766744946,0.0,0.0,255.88304691679758,0.0,84.96138286135442,8.011453668137069,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
433,433,0,13.29366,18.927210000000002,0.848,2.5,0.0,0.576272815,5.336886386,1998-01-01,1999-03-09,566.7205557512644,581.3566265098412,8.36726403605869,0.41836320180293457,7.948900834255756,0.0,0.0,256.4801302783303,0.0,85.7109345490605,8.002672447923327,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
434,434,0,10.60689,19.01388,0.888,1.4,0.0,0.570074303,6.524801149,1998-01-01,1999-03-10,567.76186325539,582.4030022722133,8.370888567169215,0.4185444283584608,7.952344138810754,0.0,0.0,257.07682042407157,0.0,85.74806280836323,7.993862045224592,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
435,435,0,9.91353,21.613979999999998,1.013,0.95,0.0,0.564038867,3.646080475,1998-01-01,1999-03-11,568.8014313845581,583.4477550989401,8.49976135902398,0.42498806795119903,8.07477329107278,0.0,0.0,257.67311494556174,0.0,87.06818458057175,7.985022679838645,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
436,436,0,12.94698,23.43405,0.818,1.85,0.0,0.558162305,4.794367953,1998-01-01,1999-03-12,569.8392611452838,584.4908835383717,8.503383169157482,0.4251691584578741,8.078214010699607,0.0,0.0,258.2690114414256,0.0,87.10528496726492,7.976154571378803,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
437,437,0,11.30025,21.44064,0.878,0.9,0.0,0.5524405,4.050028725,1998-01-01,1999-03-13,570.8753535452012,585.5323861648492,8.50697663943086,0.42534883197154305,8.081627807459316,0.0,0.0,258.8645075174243,0.0,87.14209505166986,7.967257939270868,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
438,438,0,12.34029,21.2673,1.008,0.75,0.0,0.546869425,6.057971712,1998-01-01,1999-03-14,571.909709593171,586.5722615785945,8.510541857381604,0.4255270928690802,8.085014764512524,0.0,0.0,259.4596007865066,0.0,87.17861573048582,7.958333002740515,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
439,439,0,9.22017,21.70065,0.988,1.15,0.0,0.541445145,1.355452382,1998-01-01,1999-03-15,572.9423302993877,587.6105084056003,8.514078910776016,0.4257039455388008,8.088374965237215,0.0,0.0,260.05428886886,0.0,87.21484790275603,7.949379980802801,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
440,440,0,9.39351,19.273889999999998,0.853,1.75,0.0,0.536163816,2.537511274,1998-01-01,1999-03-16,573.9732166754816,588.6471252975206,8.51758788760015,0.42587939438000755,8.091708493220143,0.0,0.0,260.648569391961,0.0,87.25079246977475,7.940399092239455,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
441,441,0,7.48677,17.54049,0.593,2.2,0.0,0.531021683,0.830903014,1998-01-01,1999-03-17,575.0023697346188,589.6821109315586,8.521068876061817,0.42605344380309085,8.095015432258725,0.0,0.0,261.2424399906239,0.0,87.2864503351078,7.931390555606175,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
442,442,0,5.49336,17.8005,0.538,1.75,0.0,0.544330752,2.573379873,1998-01-01,1999-03-18,576.0297904916009,590.7154640103594,8.524521964575065,0.4262260982287533,8.098295866346312,0.0,0.0,261.8358983070507,0.0,87.32182240443368,7.922354589195605,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
443,443,0,11.30025,13.12032,0.668,2.15,0.0,0.538996489,6.367247418,1998-01-01,1999-03-19,577.055479962958,591.7471832618968,8.527947241768294,0.4263973620884148,8.10154987967988,0.0,0.0,262.428941990878,0.0,87.35690958562648,7.913291411056883,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
444,444,0,5.753369999999999,14.16036,0.588,1.75,0.0,0.533807621,3.333271536,1998-01-01,1999-03-20,578.0794391670439,592.7772674393657,8.531344796464403,0.42656723982322026,8.104777556641183,0.0,0.0,263.0215686992258,0.0,87.39171278855281,7.904201238951774,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
445,445,0,4.01997,16.41378,0.653,1.45,5.0,0.528760099,3.26571362,1998-01-01,1999-03-21,579.101669124125,593.8057153210701,8.53471471768795,0.4267357358843975,8.107978981803551,0.0,0.0,263.6137760967434,0.0,87.4262329251449,7.895084290370124,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
446,446,0,10.26021,12.34029,0.808,2.05,3.2,0.523849989,7.054584814,1998-01-01,1999-03-22,580.1221708564694,594.8325257103141,8.5380570946548,0.42690285473274003,8.11115423992206,0.0,0.0,264.205561855656,0.0,87.46047090929471,7.885940782508276,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
447,447,0,7.313429999999999,12.34029,0.858,0.95,1.2,0.51907347,7.147907141,1998-01-01,1999-03-23,581.1409453884328,595.8576974352917,8.541372016763262,0.4270686008381631,8.114303415925098,0.0,0.0,264.7969236558107,0.0,87.4944276567631,7.876770932249412,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
448,448,0,7.833449999999999,21.00729,0.843,1.45,0.0,0.514426832,2.815587195,1998-01-01,1999-03-24,582.1579937465415,596.8812293489755,8.544659573598874,0.42723297867994375,8.11742659491893,0.0,0.0,265.3878591847205,0.0,87.52810408522873,7.8675749561744475,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
449,449,0,13.12032,17.62716,0.833,2.5,2.0,0.509906477,6.729805482,1998-01-01,1999-03-25,583.1733169595747,597.9031203290081,8.547919854922883,0.42739599274614415,8.12052386217674,0.0,0.0,265.9783661376095,0.0,87.56150111417027,7.858353070538202,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
450,450,0,12.16695,13.72701,0.978,1.3,12.0,0.505508909,7.140373362,1998-01-01,1999-03-26,584.1869160586435,598.9233692775916,10.525756224011282,0.5262878112005641,9.999468412810717,0.0,0.0,266.5684422174566,0.0,91.74120692651805,7.849879914194537,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
451,451,0,8.61348,11.906939999999999,0.793,1.35,1.0,0.517790752,7.165602592,1998-01-01,1999-03-27,585.1988919128489,599.9419751213774,10.530365535870166,0.5265182767935083,10.003847259076657,0.0,0.0,267.1581433114764,0.0,91.78138112626536,7.841813010963312,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
452,452,0,8.35347,11.47359,0.813,1.45,0.6,0.513240555,7.165680943,1998-01-01,1999-03-28,586.2093010131647,600.958936811356,10.53494104205108,0.526747052102554,10.008193989948527,0.0,0.0,267.7474996673403,0.0,91.82126067984835,7.833717137186062,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
453,453,0,7.22676,16.24044,0.793,0.9,0.0,0.508817472,3.851770082,1998-01-01,1999-03-29,587.2181436537263,601.9742533227477,10.53948284218152,0.5269741421090761,10.012508700072445,0.0,0.0,268.3365088604767,0.0,91.86084645560808,7.825592499957542,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
454,454,0,5.06001,18.6672,0.818,0.75,0.0,0.504517862,1.524792358,1998-01-01,1999-03-30,588.2254201346743,602.9879236548923,10.543991036116356,0.5271995518058178,10.016791484310538,0.0,0.0,268.92516847304955,0.0,91.90013932386748,7.817439306061386,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
455,455,0,6.36006,21.35397,0.868,0.65,0.0,0.500338201,1.048524097,1998-01-01,1999-03-31,589.2311307621786,603.9999468311398,10.548465723916271,0.5274232861958136,10.021042437720457,0.0,0.0,269.5134760940003,0.0,91.93914015674322,7.8092577619333605,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
456,456,0,8.87349,23.8674,0.808,1.6,3.0,0.496275078,1.029879531,1998-01-01,1999-04-01,590.235275848459,605.0103218987397,10.552907005863865,0.5276453502931933,10.025261655570672,0.0,0.0,270.1014293190883,0.0,91.97784982828625,7.801048073691011,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
457,457,0,13.640339999999998,18.32052,1.058,0.8,3.0,0.492325194,6.069481055,1998-01-01,1999-04-02,591.2378557118087,606.0190479287321,10.55731498244208,0.527865749122104,10.029449233319976,0.0,0.0,270.68902575093273,0.0,92.0162692142936,7.792810447096736,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
458,458,0,9.566849999999999,16.67379,1.198,0.8,7.0,0.488485354,6.964808063,1998-01-01,1999-04-03,592.238870676613,607.0261240158379,10.561689754338841,0.528084487716942,10.0336052666219,0.0,0.0,271.2762629990518,0.0,92.05439919234888,7.784545087567475,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
459,459,0,14.593710000000002,20.487270000000002,1.248,1.35,0.0,0.48475247,5.320985202,1998-01-01,1999-04-04,593.2383210733699,608.0315492783487,10.566031422438249,0.5283015711219124,10.037729851316335,0.0,0.0,271.8631386799033,0.0,92.09224064174568,7.776252200160549,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
460,460,0,9.74019,19.70724,1.083,0.7,0.0,0.496223403,5.1518457,1998-01-01,1999-04-05,594.2362072387081,609.0353228580179,10.570340087822778,0.5285170043911389,10.04182308343164,0.0,0.0,272.44965041692353,0.0,92.12979444350651,7.767931989578644,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
461,461,0,9.30684,25.16745,1.198,1.05,1.4,0.492368759,2.475586455,1998-01-01,1999-04-06,595.2325295154056,610.0374439199512,10.574615851757821,0.5287307925878911,10.04588505916993,0.0,0.0,273.0357958405671,0.0,92.16706148024814,7.759584660144769,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
462,462,0,14.50704,16.67379,1.093,2.15,0.2,0.488624255,6.701816419,1998-01-01,1999-04-07,596.2272882524064,611.0379116524967,10.578858815695735,0.5289429407847868,10.049915874910948,0.0,0.0,273.6215725883447,0.0,92.20404263621694,7.75121041581034,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
463,463,0,10.95357,16.32711,0.868,2.5,0.8,0.484986738,6.004197002,1998-01-01,1999-04-08,597.2204838048356,612.0367252671363,10.583069081270537,0.5291534540635269,10.05391562720701,0.0,0.0,274.2069783048612,0.0,92.24073879724264,7.742809460148005,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
464,464,0,8.70015,18.58053,0.883,1.55,0.8,0.48145316,2.506205707,1998-01-01,1999-04-09,598.2121165340162,613.0338839983757,10.58724675029245,0.5293623375146226,10.057884412777828,0.0,0.0,274.7920106418542,0.0,92.2771508506907,7.734381996343153,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
465,465,0,8.44014,20.14059,0.983,1.75,0.8,0.478020575,4.102697522,1998-01-01,1999-04-10,599.2021868074831,614.0293871036364,10.59139192473855,0.5295695962369277,10.061822328501624,0.0,0.0,275.37666725823055,0.0,92.31327968538086,7.725928227179838,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
466,466,0,12.08028,15.28707,0.893,2.15,0.6,0.474686139,6.651037136,1998-01-01,1999-04-11,600.1906949989962,615.0232338631452,10.595504706761012,0.5297752353380507,10.065729471422962,0.0,0.0,275.9609458201031,0.0,92.34912619165901,7.717448355056768,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
467,467,0,7.833449999999999,13.55367,0.853,1.7,4.0,0.471447102,6.885656302,1998-01-01,1999-04-12,601.1776414885541,616.0154235798267,10.599585198667505,0.5299792599333752,10.06960593873413,0.0,0.0,276.544844000828,0.0,92.38469126122632,7.708942581954821,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
468,468,0,10.26021,15.373739999999998,0.848,2.5,4.6,0.468300807,5.767251093,1998-01-01,1999-04-13,602.1630266624064,617.0059555791934,10.603633502929409,0.5301816751464704,10.073451827782938,0.0,0.0,277.1283594810395,0.0,92.41997578721083,7.700411109453251,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
469,469,0,7.57344,16.58712,0.758,2.5,1.0,0.465244685,6.236877457,1998-01-01,1999-04-14,603.146850913065,617.9948292092375,10.607649722172871,0.5303824861086436,10.077267236064227,0.0,0.0,277.7114899486866,0.0,92.45498066408952,7.691854138716362,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
470,470,0,8.09346,12.16695,0.678,1.7,0.4,0.475908629,6.534147834,1998-01-01,1999-04-15,604.1291146393152,618.9820438403226,10.61163395916909,0.5305816979584546,10.081052261210635,0.0,0.0,278.29423309906775,0.0,92.48970678760367,7.683271870477878,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
471,471,0,6.01338,16.24044,0.623,0.8,0.0,0.472760827,3.890978275,1998-01-01,1999-04-16,605.1098182462246,619.9675988650736,10.615586316842608,0.5307793158421305,10.084807001000478,0.0,0.0,278.87658663486513,0.0,92.5241550548309,7.674664505058142,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
472,472,0,4.973339999999999,17.19381,0.623,1.15,4.2,0.4697056,1.784601527,1998-01-01,1999-04-17,606.0889621451546,620.9514936982702,10.61950689825704,0.530975344912852,10.088531553344188,0.0,0.0,279.45854826618,0.0,92.55832636406123,7.666032242341071,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
473,473,0,8.35347,15.11373,0.758,1.95,2.0,0.466740365,5.873836544,1998-01-01,1999-04-18,607.0665467537684,621.9337277767376,10.623395806611835,0.5311697903305918,10.092226016281243,0.0,0.0,280.0401157105659,0.0,92.59222161476839,7.65737528177031,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
474,474,0,9.65352,16.24044,0.783,0.8,0.2,0.463862624,5.554911929,1998-01-01,1999-04-19,608.042572496038,622.914300559238,10.627253145246085,0.5313626572623042,10.09589048798378,0.0,0.0,280.621286693062,0.0,92.62584170764337,7.64869382235875,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
475,475,0,11.38692,18.49386,1.108,1.8,5.0,0.461069968,7.149860735,1998-01-01,1999-04-20,609.017039802254,623.8932115263636,10.631079017623954,0.5315539508811977,10.099525066742755,0.0,0.0,281.2020589462272,0.0,92.65918754446713,7.639988062664626,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
